"","CAMIS","DBA","BUILDING","STREET","ADDRESS_Ext","lon","lat"
"2891",40949455,"NAPLES 45 RESTAURANT","200","PARK AVENUE","200,PARK AVENUE,New York, NY",-73.9766668,40.7533488
"2892",40949462,"CUCINA & COMPANY","200","PARK AVENUE","200,PARK AVENUE,New York, NY",-73.9766668,40.7533488
"2893",40949516,"BAMBOO EXPRESS RESTAURANT & BAKERY","772","FLATBUSH AVENUE","772,FLATBUSH AVENUE,New York, NY",-73.9598269,40.6539769
"2894",40949521,"CAFE CENTRO","200","PARK AVENUE","200,PARK AVENUE,New York, NY",-73.9766668,40.7533488
"2895",40949604,"CHEESY PIZZA","2640","BROADWAY","2640,BROADWAY,New York, NY",-73.9695729,40.7971889
"2896",40949680,"SPARTAN SOUVLAKI","6818","8 AVENUE","6818,8 AVENUE,New York, NY",-74.014825,40.630632
"2897",40949724,"DOMINO'S","524","BEACH   20 STREET","524,BEACH   20 STREET,New York, NY",-73.7536006,40.6001296
"2898",40949905,"KA WAH BAKERY","9","ELDRIDGE STREET","9,ELDRIDGE STREET,New York, NY",-73.9938852,40.7146841
"2899",40950193,"JOE'S BAR & GRILL","257","AVENUE U","257,AVENUE U,New York, NY",-73.974643,40.597046
"2900",40950278,"SEVEN COFFEE SHOP","4340","34 STREET","4340,34 STREET,New York, NY",-73.9307979,40.7452494
"2901",40950392,"TOMMY'S TAVERN","1041","MANHATTAN AVENUE","1041,MANHATTAN AVENUE,New York, NY",-73.9552039,40.7343012
"2902",40950399,"POLLOS A LA BRASA MARIO","8302","37 AVENUE","8302,37 AVENUE,New York, NY",-73.8831832,40.7496447
"2903",40950465,"KAHLUA'S CAFE & RESTAURANT","2117","3 AVENUE","2117,3 AVENUE,New York, NY",-73.939989,40.7975597
"2904",40950504,"EATA PITA","109","EAST   42 STREET","109,EAST   42 STREET,New York, NY",-73.9762995,40.7520617
"2905",40950544,"LE PAIN QUOTIDIEN","50","WEST   72 STREET","50,WEST   72 STREET,New York, NY",-73.9784575,40.7770249
"2906",40951165,"MOONCAKE FOODS","28","WATTS STREET","28,WATTS STREET,New York, NY",-74.004247,40.7236143
"2907",40951329,"TAKAHACHI TRIBECA","145","DUANE STREET","145,DUANE STREET,New York, NY",-74.007915,40.716612
"2908",40951528,"BAGELICIOUS","6401","108 STREET","6401,108 STREET,New York, NY",-73.8493164,40.7329155
"2909",40951864,"FULTON AVE CAFE","1276","FULTON AVENUE","1276,FULTON AVENUE,New York, NY",-73.9028219,40.8313753
"2910",40951870,"THERAPY","348","WEST   52 STREET","348,WEST   52 STREET,New York, NY",-73.9869285,40.7640868
"2911",40951884,"GUY & GALLARD","1001","6 AVENUE","1001,6 AVENUE,New York, NY",-73.9866621,40.7520016
"2912",40951896,"STARBUCKS","125","PARK AVENUE","125,PARK AVENUE,New York, NY",-73.9774507,40.751727
"2913",40951901,"STARBUCKS","80","PINE STREET","80,PINE STREET,New York, NY",-74.0067715,40.7059607
"2914",40952129,"LA VILLA","261263","5 AVENUE","261263,5 AVENUE,New York, NY",-73.9656177,40.7744146
"2915",40952198,"EMACK & BOLIO'S","389","AMSTERDAM AVENUE","389,AMSTERDAM AVENUE,New York, NY",-73.9783152,40.7828517
"2916",40952254,"DUNKIN' DONUTS BASKIN ROBBINS","7016","NORTHERN BOULEVARD","7016,NORTHERN BOULEVARD,New York, NY",-73.895909,40.7541397
"2917",40953735,"CUCINA AND CO.","600","5 AVENUE","600,5 AVENUE,New York, NY",-73.9784575,40.7585815
"2918",40954215,"AGNANTI RESTAURANT","1906","DITMARS BOULEVARD","1906,DITMARS BOULEVARD,New York, NY",-73.9178665,40.7809771
"2919",40954549,"IMMACULEE BAKERY","1411","NOSTRAND AVENUE","1411,NOSTRAND AVENUE,New York, NY",-73.9495365,40.6520059
"2920",40954991,"STAR ON 18TH DINER CAFE","128","10 AVENUE","128,10 AVENUE,New York, NY",-74.006263,40.7444481
"2921",40955456,"THE MERCER SUBMERCER","147","MERCER STREET","147,MERCER STREET,New York, NY",-73.9985375,40.7248889
"2922",40955649,"KOBRICK COFFEE CO.","24","9 AVENUE","24,9 AVENUE,New York, NY",-74.0055767,40.7403556
"2923",40956001,"UMI SUSHI JAPANESE CUISINE","118","EAST   31 STREET","118,EAST   31 STREET,New York, NY",-73.9818953,40.7446105
"2924",40956188,"BAGELS ON THE LANE","166","NEW DORP LANE","166,NEW DORP LANE,New York, NY",-74.115412,40.573289
"2925",40956726,"EAST MEETS WEST","421","BEACH  129 STREET","421,BEACH  129 STREET,New York, NY",-73.8496367,40.5783564
"2926",40957398,"KUMA INN","113","LUDLOW STREET","113,LUDLOW STREET,New York, NY",-73.9889142,40.7194831
"2927",40957421,"RARE BAR & GRILL","303","LEXINGTON AVENUE","303,LEXINGTON AVENUE,New York, NY",-73.9779398,40.7484193
"2928",40957726,"JOE","141","WAVERLY PLACE","141,WAVERLY PLACE,New York, NY",-74.0005208,40.7333235
"2929",40957772,"NURSE BETTIE","106","NORFOLK STREET","106,NORFOLK STREET,New York, NY",-73.9870008,40.7189072
"2930",40957903,"STARBUCKS","5106","NORTHERN BOULEVARD","5106,NORTHERN BOULEVARD,New York, NY",-73.9092523,40.7522433
"2931",40958032,"SUBWAY","250","EAST HOUSTON STREET","250,EAST HOUSTON STREET,New York, NY",-73.9848741,40.7220942
"2932",40958104,"THE DOOR","16307","BAISLEY BOULEVARD","16307,BAISLEY BOULEVARD,New York, NY",-73.7794456,40.6787423
"2933",40958136,"SIX BLOCKS BAKERY CAFE","0","LAGUARDIA AIRPORT","0,LAGUARDIA AIRPORT,New York, NY",-73.8739659,40.7769271
"2934",40958138,"BOWERY BAY TAVERN","0","LAGUARDIA AIRPORT","0,LAGUARDIA AIRPORT,New York, NY",-73.8739659,40.7769271
"2935",40958170,"SOHO HOUSE","2935","9 AVENUE","2935,9 AVENUE,New York, NY",-74.0058319,40.7405866
"2936",40958354,"DELMAR PIZZERIA","1668","SHEEPSHEAD BAY ROAD","1668,SHEEPSHEAD BAY ROAD,New York, NY",-73.952342,40.5861716
"2937",40958613,"CITY DINER","2441","BROADWAY","2441,BROADWAY,New York, NY",-73.9747401,40.7910489
"2938",40958954,"ELENA-43- RESTAURANT","8948","FRANCIS LEWIS BOULEVARD","8948,FRANCIS LEWIS BOULEVARD,New York, NY",-73.7577835,40.7182796
"2939",40959012,"CARVEL ICE CREAM","1652","86 STREET","1652,86 STREET,New York, NY",-74.0061762,40.6090755
"2940",40959046,"BAR 13","35","EAST   13 STREET","35,EAST   13 STREET,New York, NY",-73.9919595,40.7345138
"2941",40959121,"TEMPEST BAR","407","8 AVENUE","407,8 AVENUE,New York, NY",-73.9953761,40.7500026
"2942",40959339,"FRATELLI'S MARKET PLACE","0","WARDS ISLAND/2FL","0,WARDS ISLAND/2FL,New York, NY",-73.9265694,40.7893536
"2943",40959591,"BA XUYEN","4222","8 AVENUE","4222,8 AVENUE,New York, NY",-73.9996865,40.6452876
"2944",40959634,"SPUYTEN DUYVIL","359","METROPOLITAN AVENUE","359,METROPOLITAN AVENUE,New York, NY",-73.9560127,40.7142811
"2945",40959649,"HALE & HEARTY SOUP","745","7 AVENUE","745,7 AVENUE,New York, NY",-73.9831465,40.7604859
"2946",40960698,"SCORPION","7516","ROOSEVELT AVENUE","7516,ROOSEVELT AVENUE,New York, NY",-73.8898205,40.7468186
"2947",40961218,"METROPOLITAN MUSEUM OF ART","1000","5 AVENUE","1000,5 AVENUE,New York, NY",-73.9629278,40.7791655
"2948",40961447,"MESON SEVILLA RESTAURANT","344","WEST   46 STREET","344,WEST   46 STREET,New York, NY",-73.9896947,40.7602828
"2949",40961549,"POPEYES LOUISIANA KITCHEN","722","FLATBUSH AVENUE","722,FLATBUSH AVENUE,New York, NY",-73.9600727,40.6557784
"2950",40961620,"JK BAKERY","2914","UNION STREET","2914,UNION STREET,New York, NY",-73.8268237,40.7718862
"2951",40961653,"FLOR DE MAYO RESTAURANT","2651","BROADWAY","2651,BROADWAY,New York, NY",-73.9699438,40.7978173
"2952",40962072,"RARYTAS MANOR","5509","METROPOLITAN AVENUE","5509,METROPOLITAN AVENUE,New York, NY",-73.9084374,40.7132341
"2953",40962159,"CAFE MILANO","401","FOREST AVENUE","401,FOREST AVENUE,New York, NY",-74.1029363,40.6310462
"2954",40962170,"SUBWAY","2409","RICHMOND AVENUE","2409,RICHMOND AVENUE,New York, NY",-74.1666633,40.5887278
"2955",40962335,"THE SOUL SPOT","302","ATLANTIC AVENUE","302,ATLANTIC AVENUE,New York, NY",-73.9888487,40.6882493
"2956",40962966,"JADE LINDEN RESTAURANT","7806","LINDEN BOULEVARD","7806,LINDEN BOULEVARD,New York, NY",-73.8571337,40.6701019
"2957",40963082,"CLEM'S","264","GRAND STREET","264,GRAND STREET,New York, NY",-73.9933457,40.7180099
"2958",40963282,"TIPICO DOMINICANO RESTAURANT","10310","39 AVENUE","10310,39 AVENUE,New York, NY",-73.8627511,40.7506798
"2959",40964100,"EL REY DE LOS TACOS","4906","43 AVENUE","4906,43 AVENUE,New York, NY",-73.9153241,40.7444291
"2960",40964282,"BUTTERMILK BAR","577","5 AVENUE","577,5 AVENUE,New York, NY",-73.9781575,40.7564118
"2961",40964289,"BOAT BAR","175","SMITH STREET","175,SMITH STREET,New York, NY",-73.9909228,40.6858034
"2962",40964716,"OLD CARRIAGE INN","312","7 AVENUE","312,7 AVENUE,New York, NY",-73.9811894,40.6676888
"2963",40965047,"KINGS COUNTY CAFETERIA","451","CLARKSON AVENUE","451,CLARKSON AVENUE,New York, NY",-73.9450693,40.6566053
"2964",40965048,"UNCLE LOUIE G'S ITALIAN ICES & ICE CREAM","3138","AVENUE U","3138,AVENUE U,New York, NY",-73.9338122,40.6023615
"2965",40965172,"L'AILE OU LA CUISSE (L'A.O.C)","314","BLEECKER ST","314,BLEECKER ST,New York, NY",-74.0041141,40.7327534
"2966",40965496,"DUNKIN' DONUTS, BASKIN ROBBINS","18151817","AVENUE U","18151817,AVENUE U,New York, NY",-73.9428862,40.60032
"2967",40965997,"BONSIGNOUR","35","JANE STREET","35,JANE STREET,New York, NY",-74.0043342,40.7383466
"2968",40966076,"WELCOME TO THE JOHNSON'S","123","RIVINGTON STREET","123,RIVINGTON STREET,New York, NY",-73.9872525,40.7196431
"2969",40966216,"ALMOND","12","EAST   22 STREET","12,EAST   22 STREET,New York, NY",-73.9887467,40.7400559
"2970",40966222,"ATERES AVROHOM","75","ROSS STREET","75,ROSS STREET,New York, NY",-73.9637549,40.703987
"2971",40966842,"SUBWAY","1503","SHEEPSHEAD BAY ROAD","1503,SHEEPSHEAD BAY ROAD,New York, NY",-73.9537992,40.5873891
"2972",40966966,"MOONSTRUCK","244","MADISON AVENUE","244,MADISON AVENUE,New York, NY",-73.9814937,40.7501409
"2973",40967098,"ANDREW & FRANK'S DELI","2802","23 AVENUE","2802,23 AVENUE,New York, NY",-73.9146529,40.7753308
"2974",40967297,"PRET A MANGER","205","EAST   42 STREET","205,EAST   42 STREET,New York, NY",-73.9736077,40.7508765
"2975",40967336,"THEATER CAFE","10603","METROPOLITAN AVENUE","10603,METROPOLITAN AVENUE,New York, NY",-73.8469655,40.7100304
"2976",40967394,"LOS CUENCANITOS","5418","ROOSEVELT AVENUE","5418,ROOSEVELT AVENUE,New York, NY",-73.9099814,40.7447841
"2977",40968447,"CARACAS AREPA /TO GO","91","EAST  7 STREET","91,EAST  7 STREET,New York, NY",-73.9854223,40.7269655
"2978",40968567,"L. I. C. BAR","4558","VERNON BOULEVARD","4558,VERNON BOULEVARD,New York, NY",-73.9528943,40.7470512
"2979",40969008,"PIA'S PIZZERIA","3682A","NOSTRAND AVENUE","3682A,NOSTRAND AVENUE,New York, NY",-73.9409878,40.5942802
"2980",40969077,"BOSTON MARKET","273","WEST   23 STREET","273,WEST   23 STREET,New York, NY",-73.9980432,40.74528
"2981",40969233,"510 11ST BAR","510","EAST   11 STREET","510,EAST   11 STREET,New York, NY",-73.9812815,40.7280112
"2982",40969326,"LA GUARIDA BAR","369","36 STREET","369,36 STREET,New York, NY",-73.9950708,40.7547073
"2983",40969350,"STARBUCKS","10102","QUEENS BOULEVARD","10102,QUEENS BOULEVARD,New York, NY",-73.8527338,40.7262505
"2984",40969600,"EVO COCKTAIL LOUNGE & RESTAURANT","1306","UNIONPORT ROAD","1306,UNIONPORT ROAD,New York, NY",-73.8536223,40.834473
"2985",40969851,"ANGELO & AL'S PIZZERIA","6822","FRESH MEADOWS LANE","6822,FRESH MEADOWS LANE,New York, NY",-73.7946563,40.7329709
"2986",40970116,"BAMBOO GARDEN CHINESE RESTAURANT","14610","LIBERTY AVENUE","14610,LIBERTY AVENUE,New York, NY",-73.8057654,40.6948149
"2987",40970385,"SOFIA","8406","3 AVENUE","8406,3 AVENUE,New York, NY",-74.0307237,40.6249012
"2988",40970790,"PICO RICO","10312","NORTHERN BOULEVARD","10312,NORTHERN BOULEVARD,New York, NY",-73.8651768,40.7574636
"2989",40970875,"DUNKIN' DONUTS","43874399","WHITE PLAINS ROAD","43874399,WHITE PLAINS ROAD,New York, NY",-73.867633,40.856614
"2990",40970904,"MERRION SQUARE","1840","2 AVENUE","1840,2 AVENUE,New York, NY",-73.947349,40.783605
"2991",40971149,"OH TAISHO","9","ST MARKS PLACE","9,ST MARKS PLACE,New York, NY",-73.9891322,40.7294283
"2992",40971873,"BREAK BAR & BILLARDS","3208","BROADWAY","3208,BROADWAY,New York, NY",-73.9577837,40.8159839
"2993",40972083,"GOLDEN KRUST CARIBBEAN BAKERY & GRILL","23416","LINDEN BOULEVARD","23416,LINDEN BOULEVARD,New York, NY",-73.7277885,40.6905846
"2994",40972714,"302 BAR","302","IRVING AVENUE","302,IRVING AVENUE,New York, NY",-73.9144768,40.6988362
"2995",40972759,"GATE WAY BEER GARDEN","3162","FULTON STREET","3162,FULTON STREET,New York, NY",-73.8782058,40.6817513
"2996",40972873,"STARBUCKS","251","WEST   42 STREET","251,WEST   42 STREET,New York, NY",-73.9891482,40.7571349
"2997",40973003,"THE PATRIOT SALOON","110","CHAMBERS STREET","110,CHAMBERS STREET,New York, NY",-74.0083277,40.7148557
"2998",40973604,"THE PIZZA PLACE","4024","WHITE PLAINS ROAD","4024,WHITE PLAINS ROAD,New York, NY",-73.859549,40.8890631
"2999",40973710,"BAGEL TALK","368","AMSTERDAM AVENUE","368,AMSTERDAM AVENUE,New York, NY",-73.9791994,40.7823356
